Epoch,Train Loss,Valid Loss,Test Loss,Train Acc,Valid Acc,Test Acc,Train F1,Valid F1,Test F1
33,0.9581442583174933,1.4076040519608393,1.2676726361115773,0.6761904761904762,0.4777777777777778,0.5777777777777777,0.6766224488696558,0.48492236183919757,0.5804946192877228
34,0.8510602230117434,1.397862787379159,1.2407725220132204,0.6928571428571428,0.5666666666666667,0.6555555555555556,0.6944508938203121,0.5720857075023742,0.6547803240402862
35,0.838917807099365,1.4720824016465082,1.2789406066967381,0.6928571428571428,0.5555555555555556,0.6444444444444445,0.694955002817388,0.55558748403576,0.6450770816899849
36,0.8784370252064296,1.4454796486430699,1.2215435068536964,0.6666666666666666,0.5444444444444444,0.6333333333333333,0.6692296444554199,0.5464961959585616,0.6346098236418866
37,0.8026320974032084,1.446455917093489,1.2365834534168243,0.7023809523809523,0.5666666666666667,0.6222222222222222,0.7019290410332685,0.5704411917611769,0.6218887287783285
38,0.7604370321546282,1.4492361923058827,1.250553469409028,0.7238095238095238,0.5555555555555556,0.6333333333333333,0.7255692161946413,0.5559383722542951,0.6340967873225939
39,0.7570526900745573,1.4789171497027078,1.2688650603768312,0.7071428571428572,0.5222222222222223,0.6,0.7057932606930105,0.5303458780470275,0.5973638106668228
40,0.7330672684169951,1.4272289057572682,1.2307702401135532,0.7666666666666667,0.5888888888888889,0.6555555555555556,0.766925815604894,0.5898713036644071,0.6530848880311245
41,0.7240550424371447,1.455574146244261,1.270069819709493,0.7523809523809524,0.5666666666666667,0.6222222222222222,0.7533397343554303,0.5704488835537223,0.6197555371748921
42,0.7170278214272998,1.4345185882515377,1.2423937173560262,0.7523809523809524,0.5777777777777777,0.6333333333333333,0.7540358570208717,0.5790617984166371,0.6323012839141872
43,0.6984405914942423,1.440474044614368,1.242503023830553,0.7333333333333333,0.5777777777777777,0.6222222222222222,0.7343868032035052,0.5804569071393321,0.622650798583121
44,0.6941263584863572,1.4436648938390944,1.2428774040088886,0.7476190476190476,0.5777777777777777,0.6333333333333333,0.7478572993601659,0.5817084017515052,0.6331893514689214
45,0.7088907783939725,1.4444170574347177,1.2436492442049913,0.7595238095238095,0.5777777777777777,0.6333333333333333,0.7598524715949738,0.5817084017515052,0.6331893514689214
