Epoch,Train Loss,Valid Loss,Test Loss,Train Acc,Valid Acc,Test Acc,Train F1,Valid F1,Test F1
22,1.2470946459543137,1.54633559650845,1.5463355859120687,0.5142857142857142,0.43333333333333335,0.43333333333333335,0.515853245530638,0.43670608524267057,0.43670608524267057
23,1.271650250752767,1.4721956729888916,1.4721956782870822,0.5166666666666667,0.4444444444444444,0.4444444444444444,0.5184361271578021,0.43248941106508876,0.43248941106508876
24,1.1459033886591594,1.580098401175605,1.5800983799828423,0.580952380952381,0.4888888888888889,0.4888888888888889,0.581021813188452,0.4736361104782157,0.4736361104782157
25,1.2134828045254662,1.3780600759718153,1.3780601183573404,0.5452380952380952,0.4888888888888889,0.4888888888888889,0.5451241675628973,0.4934271284271285,0.4934271284271285
26,1.1343298077583313,1.424133374955919,1.424133374955919,0.5547619047619048,0.4666666666666667,0.4666666666666667,0.5566478138420584,0.4503470953598831,0.4503470953598831
27,1.133096288499378,1.3986104673809476,1.3986104435390896,0.5523809523809524,0.4777777777777778,0.4777777777777778,0.553754957169577,0.4639617164554735,0.4639617164554735
28,1.068214135510581,1.3941173394521078,1.3941173288557265,0.6071428571428571,0.5111111111111111,0.5111111111111111,0.6044239642230447,0.5063584563584563,0.5063584563584563
29,0.9911820899872553,1.3549561765458848,1.3549561500549316,0.6166666666666667,0.4777777777777778,0.4777777777777778,0.6148058711293997,0.4722668704903394,0.4722668704903394
30,1.0177832115264165,1.2983468691507976,1.2983468770980835,0.6214285714285714,0.5,0.5,0.6224033747083112,0.5016870644938668,0.5016870644938668
31,0.9559019361223493,1.3016573641035292,1.3016574011908637,0.6333333333333333,0.5777777777777777,0.5777777777777777,0.6309172092306411,0.5697938515254265,0.5697938515254265
32,0.9532184572446913,1.2343001816007826,1.234300192197164,0.6428571428571429,0.5888888888888889,0.5888888888888889,0.6437714365242548,0.5775730547402375,0.5775730547402375
33,0.8843838388011569,1.3244662814670138,1.324466265572442,0.6928571428571428,0.5222222222222223,0.5222222222222223,0.6912328777039739,0.5147055673371462,0.5147055673371462
34,0.867522816998618,1.3768356429206001,1.3768356482187907,0.6761904761904762,0.5111111111111111,0.5111111111111111,0.6760300151630529,0.49160154139693785,0.49160154139693785
35,0.848515540645236,1.2856906784905329,1.2856906572977702,0.6904761904761905,0.5444444444444444,0.5444444444444444,0.6893101312955822,0.5462728430279581,0.5462728430279581
36,0.8214611587070283,1.3064175658755832,1.3064175870683459,0.7047619047619048,0.5555555555555556,0.5555555555555556,0.7050045137068633,0.5507727335178315,0.5507727335178315
37,0.81976525641623,1.282594182756212,1.2825941509670682,0.7119047619047619,0.5666666666666667,0.5666666666666667,0.709821898243924,0.564480506249138,0.564480506249138
38,0.7725406096095131,1.302720234129164,1.3027202394273547,0.7023809523809523,0.5444444444444444,0.5444444444444444,0.7014945525156157,0.5287133781251429,0.5287133781251429
39,0.7781717975934347,1.2682693905300564,1.2682693852318658,0.7095238095238096,0.6,0.6,0.7067202276657673,0.6002156754455605,0.6002156754455605
40,0.730967045859212,1.2825683063930935,1.2825683169894748,0.7476190476190476,0.5666666666666667,0.5666666666666667,0.7449828951941898,0.5663083163083162,0.5663083163083162
41,0.6864407723858243,1.2870169109768337,1.2870169162750245,0.7476190476190476,0.5777777777777777,0.5777777777777777,0.7470376269983549,0.5797094487452195,0.5797094487452195
42,0.7009542080618086,1.292994589275784,1.2929946104685466,0.7357142857142858,0.5888888888888889,0.5888888888888889,0.7347192671620153,0.5893463443159185,0.5893463443159185
43,0.7195608505180904,1.2884602440728081,1.2884602334764268,0.7261904761904762,0.5777777777777777,0.5777777777777777,0.725620370174976,0.5788669718105203,0.5788669718105203
44,0.7091524324246815,1.2880583233303493,1.288058344523112,0.7428571428571429,0.5888888888888889,0.5888888888888889,0.739837096324253,0.589079989079989,0.589079989079989
45,0.7187835508868807,1.288675922817654,1.2886759281158446,0.7214285714285714,0.5888888888888889,0.5888888888888889,0.7186782359413786,0.589079989079989,0.589079989079989
