Epoch,Train Loss,Valid Loss,Test Loss,Train Acc,Valid Acc,Test Acc,Train F1,Valid F1,Test F1
20,1.6009850456601098,1.673802547984653,1.6738025691774157,0.3476190476190476,0.36666666666666664,0.36666666666666664,0.3415834785489788,0.3266413294582308,0.3266413294582308
21,1.5675342525754656,1.6511608017815484,1.6511608044306436,0.3476190476190476,0.35555555555555557,0.35555555555555557,0.3443292801010906,0.30917228773765276,0.30917228773765276
22,1.535316336722601,1.5987374358707005,1.5987374464670816,0.36666666666666664,0.3333333333333333,0.3333333333333333,0.33782504840716543,0.30225263197332436,0.30225263197332436
23,1.4943773962202527,1.6181566397349039,1.6181566185421414,0.40714285714285714,0.28888888888888886,0.28888888888888886,0.3994967190230458,0.2848780441711917,0.2848780441711917
24,1.4551048766999017,1.6943821986516316,1.6943822118971084,0.39285714285714285,0.24444444444444444,0.24444444444444444,0.3843757937402292,0.20611168443985783,0.20611168443985783
25,1.4197153284436181,1.6203079594506158,1.6203079594506158,0.430952380952381,0.3333333333333333,0.3333333333333333,0.425999067633173,0.3058161856788859,0.3058161856788859
26,1.3944815709477378,1.605671050813463,1.605671050813463,0.44761904761904764,0.35555555555555557,0.35555555555555557,0.441934068222728,0.34115603449553494,0.34115603449553494
27,1.3682471888405936,1.5529677655961778,1.5529677549997964,0.45,0.3333333333333333,0.3333333333333333,0.4510930670513374,0.3046668899822463,0.3046668899822463
28,1.3637150753112066,1.5725193712446424,1.5725193818410237,0.4666666666666667,0.4222222222222222,0.4222222222222222,0.4509819538043307,0.4027229290387185,0.4027229290387185
29,1.3272183191208613,1.500507993168301,1.5005079958173964,0.48095238095238096,0.4,0.4,0.47535758591309535,0.3918599918599919,0.3918599918599919
30,1.2957681803476242,1.6043940875265332,1.6043940663337708,0.48333333333333334,0.34444444444444444,0.34444444444444444,0.48198721468934247,0.308062148092043,0.308062148092043
31,1.2847695112228394,1.5196431636810304,1.5196431636810304,0.5142857142857142,0.4444444444444444,0.4444444444444444,0.5105500345523216,0.44337446179551443,0.44337446179551443
32,1.2377374501455398,1.497849334610833,1.4978493240144517,0.5023809523809524,0.4666666666666667,0.4666666666666667,0.5013124620759056,0.47672161172161176,0.47672161172161176
33,1.2268043518066407,1.4765567435158624,1.4765567355685765,0.5119047619047619,0.4444444444444444,0.4444444444444444,0.5129356895270919,0.450336453669787,0.450336453669787
34,1.2096966039566768,1.4628255049387613,1.4628254837459989,0.5142857142857142,0.4777777777777778,0.4777777777777778,0.5111271834349301,0.47584452584452586,0.47584452584452586
35,1.1802211205164592,1.4421909782621596,1.4421909438239204,0.5119047619047619,0.5,0.5,0.509011209719925,0.49460101302206566,0.49460101302206566
36,1.1740569636935279,1.449912064605289,1.4499120804998609,0.5476190476190477,0.5,0.5,0.5435428180292815,0.49751087644976066,0.49751087644976066
37,1.1455212553342184,1.4680980523427327,1.468098062939114,0.5714285714285714,0.5,0.5,0.571245392606346,0.4988562162475205,0.4988562162475205
38,1.1576592399960473,1.437420415878296,1.4374204264746773,0.5571428571428572,0.4777777777777778,0.4777777777777778,0.5564735582931184,0.4820273356911288,0.4820273356911288
39,1.1641427153632755,1.4553672419653998,1.4553672340181139,0.55,0.5222222222222223,0.5222222222222223,0.5448380570970724,0.517949917049692,0.517949917049692
40,1.1526767438366299,1.4525507926940917,1.4525508364041646,0.5404761904761904,0.5111111111111111,0.5111111111111111,0.5386062258576012,0.5132473806386849,0.5132473806386849
41,1.1395440930411929,1.439253889189826,1.4392539276017082,0.5785714285714286,0.5333333333333333,0.5333333333333333,0.5771565912010276,0.5370006337748273,0.5370006337748273
42,1.1235336156118483,1.4353184435102675,1.4353184501330059,0.5595238095238095,0.5444444444444444,0.5444444444444444,0.5568979579043059,0.5469726184861865,0.5469726184861865
43,1.1384961531275795,1.4349052031834921,1.4349052164289686,0.5714285714285714,0.5444444444444444,0.5444444444444444,0.5730097755537231,0.5467501490757304,0.5467501490757304
44,1.1193389685381026,1.4349508351749845,1.4349508470959134,0.5714285714285714,0.5444444444444444,0.5444444444444444,0.5738580297456591,0.5467501490757304,0.5467501490757304
45,1.1176162049883889,1.4350120385487874,1.4350120200051202,0.580952380952381,0.5444444444444444,0.5444444444444444,0.5783196343671567,0.5467501490757304,0.5467501490757304
