Epoch,Train Loss,Valid Loss,Test Loss,Train Acc,Valid Acc,Test Acc,Train F1,Valid F1,Test F1
24,1.5933161553882418,1.5997141944037543,1.5895552741156684,0.35714285714285715,0.37777777777777777,0.4111111111111111,0.34366597032578833,0.375713712810487,0.40886333897086585
25,1.5810376996085758,1.5974716186523437,1.5554738309648302,0.3738095238095238,0.34444444444444444,0.37777777777777777,0.35360006441695074,0.3182406759252057,0.33254576415495957
26,1.5314626898084367,1.6084752056333753,1.5253984663221571,0.36428571428571427,0.36666666666666664,0.4,0.34808088035503015,0.348230424546214,0.4027235921972763
27,1.5098600217274256,1.5932023737165664,1.530331352021959,0.35,0.35555555555555557,0.35555555555555557,0.34161786240420416,0.2988780697464171,0.3314017123227649
28,1.450465522493635,1.6614820162455242,1.5948122170236376,0.43333333333333335,0.3333333333333333,0.3333333333333333,0.43130213354655494,0.30652106692479364,0.31515564273001345
29,1.4421076502118793,1.5874914752112494,1.4837880399492052,0.41904761904761906,0.36666666666666664,0.4111111111111111,0.4119248614976598,0.3463075010113991,0.3957979767728195
30,1.384309812954494,1.5816900200313992,1.4128228147824606,0.4785714285714286,0.36666666666666664,0.4444444444444444,0.4738383519165265,0.3685626883527933,0.44101795512624475
31,1.3957035234996251,1.5926276259952121,1.45930970509847,0.45476190476190476,0.4111111111111111,0.4888888888888889,0.43811179694026686,0.4081067105336221,0.47559729170260484
32,1.3624858969733828,1.5366204579671223,1.393698553244273,0.4523809523809524,0.4444444444444444,0.4888888888888889,0.4494943401945783,0.429049527837891,0.4639551883044653
33,1.3381732032412574,1.5666518886884053,1.4130075242784288,0.48333333333333334,0.4,0.45555555555555555,0.46398268798909,0.3942569706279384,0.4362675227185502
34,1.2948629935582479,1.6287266810735066,1.424584318531884,0.5071428571428571,0.43333333333333335,0.5111111111111111,0.5024076275142166,0.43425891568748715,0.511639509915372
35,1.291787494364239,1.5696934911939833,1.4063631998168098,0.5047619047619047,0.4444444444444444,0.45555555555555555,0.5005062344558714,0.4382819240661287,0.4452845634158204
36,1.3063823768070766,1.562415607770284,1.3906867762406667,0.5071428571428571,0.43333333333333335,0.4666666666666667,0.489389988239505,0.4262046114742193,0.4507545424212091
37,1.2553228071757725,1.5860040744145711,1.3912155522240532,0.5285714285714286,0.4,0.5222222222222223,0.5225771930557085,0.3964846959310094,0.5166892388156755
38,1.2655811991010393,1.5428841961754693,1.3932067235310872,0.49047619047619045,0.43333333333333335,0.5111111111111111,0.48294371228006333,0.42053633501001925,0.49994058729690916
39,1.2694635016577585,1.567660681406657,1.394565831290351,0.5119047619047619,0.45555555555555555,0.5,0.4950244166225404,0.45175835021557315,0.48879526634532194
40,1.260626084463937,1.5646695534388224,1.3863337520096037,0.5261904761904762,0.4222222222222222,0.5111111111111111,0.5186528830066608,0.4165618289756221,0.5027247660204356
41,1.2451840468815394,1.5575876712799073,1.3828032632668814,0.5190476190476191,0.4444444444444444,0.5111111111111111,0.508718565127119,0.4390770914908846,0.5016383568867195
42,1.245349229517437,1.5559995412826537,1.380814062886768,0.5333333333333333,0.4444444444444444,0.5111111111111111,0.5260306691124147,0.43742818584923854,0.5016383568867195
43,1.2671215999694097,1.5556896633572048,1.3819415817658107,0.5047619047619047,0.45555555555555555,0.5,0.4869875542768738,0.44685170104524946,0.4877914017160714
44,1.2231083370390392,1.5600240667661032,1.3816231264008416,0.5119047619047619,0.4444444444444444,0.5111111111111111,0.5072048952374755,0.4390770914908846,0.5016383568867195
45,1.2149101234617687,1.5605346732669407,1.381756418943405,0.5285714285714286,0.4444444444444444,0.5111111111111111,0.5144698045869567,0.4390770914908846,0.5016383568867195
